    32.83474     3.38441   -35.13076     0.00347   (sampled)
    32.95974     1.50990   -32.36321     0.02093 (mid-point)
    33.08474     0.38039   -29.59567     0.29590   (sampled)
    33.20974    -0.25647   -28.27557     0.90082 (mid-point)
    33.33474     0.14177   -26.95548     2.88047   (sampled)
    33.45974     0.13568   -26.77111     5.04194 (mid-point)
    33.58474     0.14443   -26.58675     6.94948   (sampled)
    33.70974     0.17290   -26.40118     8.28038 (mid-point)
    33.83474     0.21886   -26.21561     9.11103   (sampled)
    33.95974     0.27815   -26.03042     9.62533 (mid-point)
    34.08474     0.35146   -25.84524     9.94745   (sampled)
    34.20974     0.40954   -25.69080    10.18467 (mid-point)
    34.33474     0.46494   -25.53637    10.36873   (sampled)
    34.45974     0.52934   -25.38915    10.51073 (mid-point)
    34.58474     0.60090   -25.24194    10.62093   (sampled)
    34.70974     0.57566   -25.07477    10.74099 (mid-point)
    34.83474     0.56107   -24.90760    10.86739   (sampled)
    34.95974     0.53545   -24.71383    11.00616 (mid-point)
    35.08474     0.52685   -24.52006    11.14951   (sampled)
    35.20974     0.48831   -23.97726    11.31638 (mid-point)
    35.33474     0.58378   -23.43445    11.43313   (sampled)
    35.45974     0.54182   -22.83767    11.56867 (mid-point)
    35.58474     0.65713   -22.24088    11.66081   (sampled)
    35.70974     0.72772   -22.03857    11.73594 (mid-point)
    35.83474     0.81248   -21.83626    11.79622   (sampled)
    35.95974     0.82650   -21.68453    11.85446 (mid-point)
    36.08474     0.84267   -21.53280    11.91050   (sampled)
    36.20974     0.84649   -21.37346    11.96603 (mid-point)
    36.33474     0.86043   -21.21413    12.01977   (sampled)
    36.45974     0.81386   -20.87206    12.07984 (mid-point)
    36.58474     0.79671   -20.52999    12.14252   (sampled)
    36.70974     0.72346   -20.31464    12.21854 (mid-point)
    36.83474     0.66651   -20.09930    12.30811   (sampled)
    36.95974     0.55444   -19.46219    12.43754 (mid-point)
    37.08474     0.58929   -18.82507    12.55212   (sampled)
    37.20974     0.63207   -18.37592    12.65171 (mid-point)
    37.33474     0.75017   -17.92677    12.72242   (sampled)
    37.45974     0.81804   -17.78746    12.78188 (mid-point)
    37.58474     0.89128   -17.64815    12.83196   (sampled)
    37.70974     0.93586   -17.50663    12.87739 (mid-point)
    37.83474     0.98682   -17.36511    12.91825   (sampled)
    37.95974     1.01929   -17.23734    12.95655 (mid-point)
    38.08474     1.05449   -17.10956    12.99233   (sampled)
    38.20974     1.08058   -16.98132    13.02641 (mid-point)
    38.33474     1.11172   -16.85308    13.05860   (sampled)
    38.45974     1.10897   -16.69843    13.09096 (mid-point)
    38.58474     1.11364   -16.54378    13.12304   (sampled)
    38.70974     1.11581   -16.36172    13.15500 (mid-point)
    38.83474     1.12857   -16.17967    13.18624   (sampled)
    38.95974     1.13636   -16.00344    13.21705 (mid-point)
    39.08474     1.15237   -15.82722    13.24701   (sampled)
    39.20974     1.15927   -15.68154    13.27662 (mid-point)
    39.33474     1.17318   -15.53587    13.30553   (sampled)
    39.45974     1.18573   -15.38791    13.33383 (mid-point)
    39.58474     1.20539   -15.23995    13.36121   (sampled)
    39.70974     1.23196   -15.09100    13.38743 (mid-point)
    39.83474     1.26543   -14.94206    13.41227   (sampled)
    39.95974     1.30604   -14.79406    13.43560 (mid-point)
    40.08474     1.35298   -14.64606    13.45734   (sampled)
    40.20974     1.39725   -14.46680    13.47772 (mid-point)
    40.33474     1.45052   -14.28755    13.49663   (sampled)
    40.45974     1.50136   -14.16235    13.51428 (mid-point)
    40.58474     1.55617   -14.03715    13.53071   (sampled)
    40.70974     1.56202   -13.90199    13.54702 (mid-point)
    40.83474     1.57287   -13.76683    13.56310   (sampled)
    40.95974     1.59008   -13.62872    13.57884 (mid-point)
    41.08474     1.61182   -13.49060    13.59415   (sampled)
    41.20974     1.62900   -13.36266    13.60915 (mid-point)
    41.33474     1.65077   -13.23473    13.62375   (sampled)
    41.45974     1.67144   -13.10219    13.63799 (mid-point)
    41.58474     1.69663   -12.96964    13.65181   (sampled)
    41.70974     1.70772   -12.84211    13.66546 (mid-point)
    41.83474     1.72172   -12.71458    13.67888   (sampled)
    41.95974     1.74308   -12.58672    13.69197 (mid-point)
    42.08474     1.76724   -12.45887    13.70471   (sampled)
    42.20974     1.79643   -12.33138    13.71704 (mid-point)
    42.33474     1.82949   -12.20390    13.72893   (sampled)
    42.45974     1.85063   -12.06135    13.74055 (mid-point)
    42.58474     1.87507   -11.91879    13.75187   (sampled)
    42.70974     1.77291   -11.57172    13.76452 (mid-point)
