    21.08474     4.47412   -55.68139     0.00199   (sampled)
    21.20974     3.98814   -53.97508     0.00449 (mid-point)
    21.33474     3.99746   -52.26877     0.00698   (sampled)
    21.45974     3.93294   -52.12402     0.00955 (mid-point)
    21.58474     3.87132   -51.97927     0.01221   (sampled)
    21.70974     3.81292   -51.83676     0.01494 (mid-point)
    21.83474     3.75764   -51.69424     0.01776   (sampled)
    21.95974     3.70917   -51.54222     0.02065 (mid-point)
    22.08474     3.66445   -51.39021     0.02362   (sampled)
    22.20974     3.62165   -51.24330     0.02665 (mid-point)
    22.33474     3.58188   -51.09639     0.02975   (sampled)
    22.45974     3.54632   -50.95024     0.03291 (mid-point)
    22.58474     3.51450   -50.80409     0.03614   (sampled)
    22.70974     3.32241   -49.88656     0.03974 (mid-point)
    22.83474     3.29584   -48.96902     0.04340   (sampled)
    22.95974     3.25246   -48.82345     0.04716 (mid-point)
    23.08474     3.21280   -48.67787     0.05102   (sampled)
    23.20974     3.17764   -48.52993     0.05496 (mid-point)
    23.33474     3.14605   -48.38200     0.05898   (sampled)
    23.45974     3.10218   -48.25050     0.06311 (mid-point)
    23.58474     3.05982   -48.11901     0.06736   (sampled)
    23.70974     2.68491   -46.93154     0.07288 (mid-point)
    23.83474     2.61409   -45.74408     0.07871   (sampled)
    23.95974     2.13951   -44.13438     0.08740 (mid-point)
    24.08474     2.29890   -42.52469     0.09493   (sampled)
    24.20974     2.24761   -42.30943     0.10280 (mid-point)
    24.33474     2.20568   -42.09416     0.11098   (sampled)
    24.45974     2.17803   -41.87832     0.11937 (mid-point)
    24.58474     2.16045   -41.66248     0.12789   (sampled)
    24.70974     2.12990   -41.47306     0.13667 (mid-point)
    24.83474     2.10498   -41.28364     0.14565   (sampled)
    24.95974     2.01290   -41.13958     0.15547 (mid-point)
    25.08474     1.92426   -40.99553     0.16621   (sampled)
    25.20974     1.65392   -40.22443     0.18076 (mid-point)
    25.33474     1.55088   -39.45333     0.19730   (sampled)
    25.45974     1.42599   -38.74924     0.21687 (mid-point)
    25.58474     1.45932   -38.04515     0.23555   (sampled)
    25.70974     1.41013   -37.87331     0.25556 (mid-point)
    25.83474     1.36994   -37.70146     0.27676   (sampled)
    25.95974     1.33909   -37.52967     0.29895 (mid-point)
    26.08474     1.31788   -37.35788     0.32186   (sampled)
