    21.08474     4.35676   -51.78737     0.00210   (sampled)
    21.20974     3.99494   -50.33076     0.00459 (mid-point)
    21.33474     3.99498   -48.87415     0.00708   (sampled)
    21.45974     3.93196   -48.72780     0.00966 (mid-point)
    21.58474     3.87211   -48.58145     0.01231   (sampled)
    21.70974     3.81546   -48.43442     0.01504 (mid-point)
    21.83474     3.76165   -48.28740     0.01785   (sampled)
    21.95974     3.71155   -48.14022     0.02074 (mid-point)
    22.08474     3.66496   -47.99305     0.02371   (sampled)
    22.20974     3.62120   -47.84635     0.02674 (mid-point)
    22.33474     3.58118   -47.69965     0.02984   (sampled)
    22.45974     3.54720   -47.55375     0.03300 (mid-point)
    22.58474     3.51461   -47.40786     0.03623   (sampled)
    22.70974     3.45874   -47.26435     0.03955 (mid-point)
    22.83474     3.40505   -47.12085     0.04298   (sampled)
    22.95974     3.28934   -46.82351     0.04666 (mid-point)
    23.08474     3.18778   -46.52617     0.05058   (sampled)
    23.20974     3.00251   -46.12262     0.05499 (mid-point)
    23.33474     2.84530   -45.71908     0.05990   (sampled)
    23.45974     2.65060   -44.89983     0.06557 (mid-point)
    23.58474     2.60387   -44.08058     0.07144   (sampled)
    23.70974     2.51332   -43.86475     0.07774 (mid-point)
    23.83474     2.43197   -43.64893     0.08446   (sampled)
    23.95974     2.35956   -43.43495     0.09161 (mid-point)
    24.08474     2.29718   -43.22097     0.09915   (sampled)
    24.20974     2.24623   -43.00428     0.10703 (mid-point)
    24.33474     2.20633   -42.78758     0.11521   (sampled)
    24.45974     2.17692   -42.57326     0.12360 (mid-point)
    24.58474     2.15887   -42.35894     0.13214   (sampled)
    24.70974     2.12785   -42.16861     0.14093 (mid-point)
    24.83474     2.10599   -41.97827     0.14990   (sampled)
    24.95974     2.01334   -41.83376     0.15972 (mid-point)
    25.08474     1.92404   -41.68926     0.17046   (sampled)
    25.20974     1.83925   -41.54546     0.18223 (mid-point)
    25.33474     1.75686   -41.40166     0.19512   (sampled)
    25.45974     1.29438   -39.99874     0.21887 (mid-point)
    25.58474     1.45941   -38.59583     0.23755   (sampled)
    25.70974     1.41055   -38.42312     0.25754 (mid-point)
    25.83474     1.37042   -38.25040     0.27873   (sampled)
    25.95974     1.33899   -38.07947     0.30092 (mid-point)
    26.08474     1.31710   -37.90854     0.32386   (sampled)
    26.20974     1.30533   -37.73709     0.34721 (mid-point)
    26.33474     1.30186   -37.56564     0.37069   (sampled)
    26.45974     1.30559   -37.39866     0.39403 (mid-point)
    26.58474     1.31677   -37.23167     0.41698   (sampled)
    26.70974     1.31483   -37.06986     0.43999 (mid-point)
    26.83474     1.32117   -36.90805     0.46279   (sampled)
    26.95974     1.32275   -36.73736     0.48553 (mid-point)
    27.08474     1.33245   -36.56667     0.50794   (sampled)
    27.20974     1.35339   -36.39330     0.52966 (mid-point)
    27.33474     1.38256   -36.21993     0.55048   (sampled)
    27.45974     1.42112   -36.04987     0.57018 (mid-point)
    27.58474     1.46705   -35.87980     0.58867   (sampled)
    27.70974     1.47993   -35.61635     0.60683 (mid-point)
    27.83474     1.51332   -35.35290     0.62421   (sampled)
    27.95974     1.51011   -35.18454     0.64166 (mid-point)
    28.08474     1.51323   -35.01619     0.65903   (sampled)
    28.20974     1.48897   -34.82399     0.67698 (mid-point)
    28.33474     1.47566   -34.63180     0.69525   (sampled)
    28.45974     1.45783   -34.46281     0.71397 (mid-point)
    28.58474     1.44524   -34.29382     0.73302   (sampled)
    28.70974     1.43389   -34.09780     0.75237 (mid-point)
    28.83474     1.43202   -33.90179     0.77178   (sampled)
    28.95974     1.44373   -33.70612     0.79087 (mid-point)
    29.08474     1.46770   -33.51046     0.80934   (sampled)
    29.20974     1.45863   -33.37921     0.82804 (mid-point)
    29.33474     1.45461   -33.24797     0.84684   (sampled)
    29.45974     1.43788   -33.12149     0.86609 (mid-point)
    29.58474     1.42565   -32.99500     0.88566   (sampled)
    29.70974     1.41512   -32.86774     0.90553 (mid-point)
    29.83474     1.40969   -32.74048     0.92555   (sampled)
    29.95974     1.39464   -32.61496     0.94601 (mid-point)
    30.08474     1.38382   -32.48944     0.96679   (sampled)
    30.20974     1.37385   -32.36431     0.98787 (mid-point)
    30.33474     1.36887   -32.23918     1.00910   (sampled)
    30.45974     1.35594   -31.99995     1.03074 (mid-point)
    30.58474     1.35206   -31.76073     1.05251   (sampled)
    30.70974     1.32626   -31.61930     1.07513 (mid-point)
    30.83474     1.30623   -31.47787     1.09845   (sampled)
    30.95974     1.27035   -31.33911     1.12311 (mid-point)
    31.08474     1.23866   -31.20034     1.14904   (sampled)
    31.20974     1.22235   -31.05745     1.17567 (mid-point)
    31.33474     1.20854   -30.91456     1.20291   (sampled)
    31.45974     1.20143   -30.77255     1.23048 (mid-point)
    31.58474     1.20114   -30.63054     1.25806   (sampled)
    31.70974     1.20656   -30.48865     1.28539 (mid-point)
    31.83474     1.21872   -30.34676     1.31218   (sampled)
    31.95974     1.21862   -30.21604     1.33897 (mid-point)
    32.08474     1.22315   -30.08533     1.36556   (sampled)
    32.20974     1.20478   -29.95943     1.39298 (mid-point)
    32.33474     1.19144   -29.83354     1.42101   (sampled)
    32.45974     1.17895   -29.70846     1.44963 (mid-point)
    32.58474     1.17011   -29.58338     1.47869   (sampled)
    32.70974     1.12575   -29.45014     1.51009 (mid-point)
    32.83474     1.08630   -29.31689     1.54381   (sampled)
    32.95974     1.02315   -29.17240     1.58182 (mid-point)
    33.08474     0.96647   -29.02791     1.62441   (sampled)
    33.20974     0.91553   -28.88410     1.67188 (mid-point)
    33.33474     0.87176   -28.74030     1.72424   (sampled)
    33.45974     0.83446   -28.59724     1.78138 (mid-point)
    33.58474     0.80494   -28.45419     1.84279   (sampled)
    33.70974     0.39730   -27.21370     2.09486 (mid-point)
    33.83474     0.62346   -25.97320     2.19722   (sampled)
    33.95974     0.64427   -25.81919     2.29308 (mid-point)
    34.08474     0.67416   -25.66517     2.38063   (sampled)
    34.20974     0.69283   -25.48444     2.46352 (mid-point)
    34.33474     0.72461   -25.30371     2.53930   (sampled)
    34.45974     0.75450   -25.09731     2.60919 (mid-point)
    34.58474     0.80064   -24.89090     2.67126   (sampled)
    34.70974     0.71742   -24.75231     2.74857 (mid-point)
    34.83474     0.63928   -24.61373     2.84593   (sampled)
    34.95974     0.51240   -24.02598     2.99748 (mid-point)
    35.08474     0.52062   -23.43823     3.14427   (sampled)
    35.20974     0.53841   -23.16732     3.28153 (mid-point)
    35.33474     0.58404   -22.89642     3.39817   (sampled)
    35.45974     0.54111   -22.29671     3.53406 (mid-point)
    35.58474     0.65713   -21.69700     3.62620   (sampled)
    35.70974     0.72667   -21.49394     3.70155 (mid-point)
    35.83474     0.81104   -21.29088     3.76204   (sampled)
    35.95974     0.82537   -21.13711     3.82045 (mid-point)
    36.08474     0.84287   -20.98334     3.87646   (sampled)
    36.20974     0.84756   -20.82599     3.93184 (mid-point)
    36.33474     0.85903   -20.66863     3.98576   (sampled)
    36.45974     0.81196   -20.33493     4.04612 (mid-point)
    36.58474     0.79508   -20.00124     4.10906   (sampled)
    36.70974     0.72657   -19.76208     4.18443 (mid-point)
